ID;Nome;Grupo_de_mercadorias;Categoria
9014718;Escova Dental Condor Antibac Leve 02un. Pague 01un;2915;Cuidado Pessoal
9015388;Arroz  CBS Parboilizado Tipo 1 5kg - Fardo 6x5kg;422;Alimentos
9015951;Vinagre CBS álcool 750ml - Fardo 12x750ml;422;Alimentos
9021112;Amaciante Girando SOL Azul 5l - Caixa 4x5l;0;Limpeza
9021167;Cera Líquida Girando SOL Vermelha 750ml - ;0;Limpeza
9021181;Cera Líquida Girando SOL Incolor 750ml - ;0;Limpeza
9021204;Cera Líquida Girando SOL Amarela 750ml - ;0;Limpeza
9021228;Lava-roupas Líquido Girando SOL Glicerina 2l - Caixa 6x2l;0;Limpeza
9021600;Lava-louças Líquido Girando SOL Natural 500ml - Caixa 24x500ml;0;Limpeza
9021747;Desinfetante Girando SOL Jasmim 500mll;0;Limpeza
9022102;Alvejante Qboa Floral 2l - Caixa 6x2l;0;Limpeza
9023079;Fixador Para Cabelo Karina Extraforte 250ml;2915;Cuidado Pessoal
9028777;Picles Valore Vidro 300g - Pacote 3x300g;422;Alimentos
9029064;Saco Para Lixo CBS 30l com 10un - Fardo 10xun;0;Limpeza
9029088;Saco Para Lixo CBS 100l com 05un - Fardo 10xun;0;Limpeza
9029101;Saco Martins Alvejado 40cmx65cm - Fardo 25xun;0;Limpeza
9030541;Café a Vácuo Melitta Tradicional 250g - Caixa 20x250g;422;Alimentos
9030602;Guardanapo de Papel CBS 30cmx32.5cm com 50un - Fardo 20xun;638;Bazar
9031173;Refresco EM Pó Qualimax Abacaxi 1kg;413;Bebidas
9031432;Condicionador Dove Reconstrução Completa 400ml;2915;Cuidado Pessoal
9031517;Shampoo Dove Reconstrução Completa 400ml;2915;Cuidado Pessoal
9034709;Tira-manchas EM GEL Vanish sem Cloro 1.5l - Caixa 6x1.5l;0;Limpeza
9034754;Purificador de AR BOM AR Click Lavanda Refil 12ml - Caixa 18x12ml;0;Limpeza
9034815;Inseticida SBP 45 Noites Refil 35ml + 01 Aparelho - Caixa 12x35ml;0;Limpeza
9034969;Prato Duralex Astral Raso Rf0002 - ;638;Bazar
9036406;Sabonete Dove Original 90g;2915;Cuidado Pessoal
9036444;Sabonete Dove Esfoliação Suave 90g;2915;Cuidado Pessoal
9036703;Shampoo Clear Limpeza Diária 200ml;2915;Cuidado Pessoal
9036888;Desodorante Rexona V8 Masculino Roll-on 50ml;2915;Cuidado Pessoal
9039766;Batata-palha CBS 1kg;422;Alimentos
9127234;Papel Higiênico Mili Bianco Neutro Folha Simples 60m Leve 12 Rolos. Pague 11 Rolos - Fardo 8xrl;0;Limpeza
9131422;Desodorante Rexona Invisible Crystal Feminino 50ml;2915;Cuidado Pessoal
9133549;Shampoo Niely Gold Liso Pleno 275ml;2915;Cuidado Pessoal
9133587;Shampoo Niely Gold Queratina Reparação 275ml;2915;Cuidado Pessoal
9133600;Condicionador Niely Gold Liso Pleno 175ml;2915;Cuidado Pessoal
9133709;Creme Para Pentear Niely Gold Queratina Reparação 250g;2915;Cuidado Pessoal
9133808;Shampoo e Condicionador Niely Gold Queratina Reparação 300 200ml com 02un;2915;Cuidado Pessoal
9139015;Condicionador Elseve Reparação Total 5 200ml;2915;Cuidado Pessoal
9469761;Caixa Térmica Isopor com Alça 12l;638;Bazar
9469785;Porta-litrão Isopor 1l;638;Bazar
9471139;Guardanapo Orquídea 30cmx30cm com 50un - Fardo 20xun;638;Bazar
9471146;Guardanapo Orquídea 20cmx20cm com 50un - Caixa 20xun;638;Bazar
9471559;Limpador Casa & Perfume Intuizione NEW 500mll;0;Limpeza
9471764;Vinagre Valore de álcool 5l;422;Alimentos
9476509;Sabonete Matacura Antisséptico 90g - Pacote 12x90g;2915;Cuidado Pessoal
9476783;Condicionador Pantene Brilho Extremo 400ml;2915;Cuidado Pessoal
9476806;Shampoo Pantene Brilho Extremo 400ml;2915;Cuidado Pessoal
9477209;Desodorizador Valore Pedra Sanitária 25g - Caixa 12x25g;0;Limpeza
9478626;Escondidinho Seara Carne 600g - Caixa 6x600g;422;Alimentos Resfriados e Congelados
9478640;Escondidinho Seara Calabresa 600g - Caixa 6x600g;422;Alimentos Resfriados e Congelados
9478688;Pizza Seara Lombo com Catupiry 460g - Caixa 12x460g;422;Alimentos Resfriados e Congelados
9479050;Lasanha Seara à Bolonhesa 350g - Caixa 12x350g;422;Alimentos Resfriados e Congelados
9488090;Shampoo Matacura Antipulga 200ml - Display 6x200ml;1;PET
9488106;Shampoo Matacura Antisséptico 200ml - Display 6x200ml;1;PET
9490468;Condicionador Dove óleo Nutrição 400ml;2915;Cuidado Pessoal
9490901;Copo Copomais Descartável Café Abnt 80ml com 100un - Caixa 25xun;638;Bazar
9490925;Copo Copomais Descartável água Abnt 150ml com 100un - Caixa 25xun;638;Bazar
9490963;Copo Copomais Descartável Chopp Abnt 400ml com 50un - Caixa 20xun;638;Bazar
9491007;Copo Copomais Descartável Chopão Abnt 500ml com 50un - Caixa 20xun;638;Bazar
9491724;Confeito Bib’s Amendoim 40g - Display 18x40g;422;Alimentos
9494046;Garrafa Térmica Termolar Chimarrita Safari 1l;638;Bazar
9494565;Shampoo Dove óleo Nutrição 400ml;2915;Cuidado Pessoal
9495845;Escova Dental Sorriso Tripla Leve 03un. Pague 02un;2915;Cuidado Pessoal
9495944;Creme de Tratamento Elseve Quera Liso 300g;2915;Cuidado Pessoal
9495982;Creme de Tratamento Elseve Quera Liso 250ml;2915;Cuidado Pessoal
9496026;Condicionador Elseve Quera Liso 200ml;2915;Cuidado Pessoal
9496064;Shampoo Elseve Quera Liso 400ml;2915;Cuidado Pessoal
9496101;Shampoo Elseve Quera Liso 200ml;2915;Cuidado Pessoal
9496156;Chocolate Lacta BIS AO Leite 126g - Caixa 60x126g;422;Alimentos
9496873;Shampoo Johnson's Baby Regular 400ml;2915;Cuidado Pessoal
9497177;Gel Para Barbear Gillette Mach 3 Refrescante 198g;2915;Cuidado Pessoal
9498297;Alvejante Zavaski sem Cloro 1.5l - Caixa 6x1.500ml;0;Limpeza
9498921;Lava-roupas Líquido MON Bijou Baby 500ml;0;Limpeza
9498945;Amaciante MON Bijou Baby Rosa 1l - Caixa 12x1l;0;Limpeza
9498990;Limpador Limpol Alumínio 500mll;0;Limpeza
9525740;Desodorante Dove Invisible DRY Masculino Aerossol 89g;2915;Cuidado Pessoal
9526884;Vinagre Valore de álcool Composto de UVA 750ml - ;422;Alimentos
9526907;Vinagre CBS de álcool Composto de UVA 750ml - ;422;Alimentos
9527393;Shampoo Pantene Hidrocauterização 400ml;2915;Cuidado Pessoal
9528963;Aparelho Para Barbear BIC Sensitive Shaver Leve 15un. Pague 12un;2915;Cuidado Pessoal
9766471;Shampoo e Condicionador Revitay Meus Cachinhos 300ml com 02un;2915;Cuidado Pessoal
9767058;Creme Capilar Amacihair Tradicional 220g;2915;Cuidado Pessoal
9767065;Creme Capilar Amacihair Liso 220g;2915;Cuidado Pessoal
9771307;Creme Para Barbear Nivea Original Protect 2 EM 1 65g;2915;Cuidado Pessoal
9771833;Tintura Creme COR & TON 5.546 Vermelho Amora;2915;Cuidado Pessoal
9771857;Tintura Creme COR & TON 12.111 Louro Super Platinado;2915;Cuidado Pessoal
9771864;Tintura Creme COR & TON 12.891 Louro Super Pérola;2915;Cuidado Pessoal
9771871;Tintura Creme COR & TON 5.777 Marrom Intenso Profundo;2915;Cuidado Pessoal
9771888;Tintura Creme COR & TON 7.777 Louro Marrom Intenso;2915;Cuidado Pessoal
9771895;Tintura Creme COR & TON 1.110 Preto Onix;2915;Cuidado Pessoal
9773424;Sabonete Líquido Granado Bebê Tradicional Refil 250ml;2915;Cuidado Pessoal
9773486;Lenços Umedecidos Granado Bebê Tradicional com 50un;2915;Cuidado Pessoal
9773561;Sabonete Granado Bebê Glicerina 90g;2915;Cuidado Pessoal
9773585;Talco Granado Bebê 100g;2915;Cuidado Pessoal
9773820;Shampoo Seda Nutrição Intensa 325ml;2915;Cuidado Pessoal
9773844;Condicionador Seda Nutrição Intensa 325ml;2915;Cuidado Pessoal
9774100;Papel Higiênico Personal Neutro Folha Simples 30m Leve 12 Rolos. Pague 11 Rolos - Fardo 6xun;0;Limpeza
9774216;Batata-palha CBS 80g - Caixa 20x80g;422;Alimentos
9774407;Batata-palha Valore 80g - Caixa 20x80g;422;Alimentos
9775480;Sabonete Phebo Alfazema Provençal 100g;2915;Cuidado Pessoal
9776807;Desodorizador Harpic Pedra Perfumada Pinho 25g - Caixa 36x25g;0;Limpeza
9777491;Projetor Ourolux Superled Slim 50w Bivolt;638;Bazar
9778429;Bebida Láctea Biolat Morango Mamucha 130g - Caixa 32x130g;422;Alimentos Resfriados e Congelados
9780163;Lâmpada Ourolux Halógena Clara H150 120w 220v - Caixa 10xun;638;Bazar
9780187;Lâmpada Ourolux Halógena Clara H150 120w 127v - Caixa 10xun;638;Bazar
9780309;Cola Three Bond 2g - Caixa 24x2g;638;Bazar
9798755;Roupa íntima Plenitud Protect Plus P M com 08un;2915;Cuidado Pessoal
9798779;Toalha Umedecida Huggies Supreme com 48un;2915;Cuidado Pessoal
9798915;Queijo CBS Ralado 500g;422;Alimentos
9800441;Recarga de Queratina Novex 80g;2915;Cuidado Pessoal
9800557;Henê Rená Preto Azulado 180g;2915;Cuidado Pessoal
9800564;Creme de Tratamento Novex óleo de Coco 1kg;2915;Cuidado Pessoal
9800571;Creme de Tratamento Novex óleo de Coco 400g;2915;Cuidado Pessoal
9800595;Shampoo e Condicionador Novex Meus Cachos Santo Black Poderoso 300ml com 02un;2915;Cuidado Pessoal
9800663;Tintura Creme Maxton 12.111 Louro Platina Cinza Super Intenso 50g;2915;Cuidado Pessoal
9877931;Batata Seara Palito Congelada 400g - Caixa 24x400g;422;Alimentos Resfriados e Congelados
9878037;Steak Seara Queijo Congelado 100g - Caixa 72x100g;422;Alimentos Resfriados e Congelados
9879232;Cabo Para Vassoura Multilar de Madeira - Fardo 12xun;0;Limpeza
9880832;Esponja Esfrebom Multiuso - Display 12xun;0;Limpeza
9881143;Esponja Esfrebom Protege Unhas - Pacote 12xun;0;Limpeza
9881358;Pá Para Lixo Noviça Clipa - Pacote 12xun;0;Limpeza
9881679;Coquetel Corote Canelinha 500mll;413;Bebidas
9881730;Sabonete LUX Buquê de Jasmim 85g - Display 12x85g;2915;Cuidado Pessoal
9881761;Sabonete LUX Rosas Francesas 85g - Display 12x85g;2915;Cuidado Pessoal
9881822;Sabonete LUX Flor de Verbena 85g - Display 12x85g;2915;Cuidado Pessoal
9881877;Sabonete LUX Lavanda 85g - Display 12x85g;2915;Cuidado Pessoal
9881938;Sabonete LUX Orquídea Negra 85g - Display 12x85g;2915;Cuidado Pessoal
9882072;Sabonete LUX Buquê de Jasmim 125g - Display 12x125g;2915;Cuidado Pessoal
9882119;Sabonete LUX Rosas Francesas 125g - Display 12x125g;2915;Cuidado Pessoal
9882157;Sabonete LUX Flor de Verbena 125g - Display 12x125g;2915;Cuidado Pessoal
9882195;Sabonete LUX Lírio Azul 125g - Display 12x125g;2915;Cuidado Pessoal
9882751;Sabonete Líquido LUX Orquídea Negra Refil 200ml;2915;Cuidado Pessoal
9882775;Sabonete Líquido LUX Rosas Francesas Refil 200ml;2915;Cuidado Pessoal
9885776;Inseticida MAT Inset Mata Baratas 33% Aerossol 360ml - ;0;Limpeza
9885851;Escova Noviça Adapt - ;0;Limpeza
9887435;Creme de Tratamento Novex óleo de Argan 400g;2915;Cuidado Pessoal
9887442;Creme de Tratamento Novex Meus Cachos 1kg;2915;Cuidado Pessoal
9887497;Henê Embelleze Pelúcia Forte Pouch 180g;2915;Cuidado Pessoal
9887619;Creme Capilar Amacihair Azeite de Oliva Relaxamento e Alisamento 220g;2915;Cuidado Pessoal
2065731;Gelatina Lowçucar Cereja sem Açúcar 200g;422;Alimentos
2065748;Gelatina Lowçucar Limão sem Açúcar 200g;422;Alimentos
2065755;Gelatina Lowçucar Morango sem Açúcar 200g;422;Alimentos
2065762;Gelatina Lowçucar UVA sem Açúcar 200g;422;Alimentos
2065779;Pudim Lowçucar Baunilha sem Açúcar 200g;422;Alimentos
2065793;Pudim Lowçucar Morango sem Açúcar 200g;422;Alimentos
2067421;Condicionador Pantene Hidratação 400ml;2915;Cuidado Pessoal
2069012;Talco Alma de Flores Baunilha 100g;2915;Cuidado Pessoal
2069258;Sabonete Líquido Huggies Chá de Camomila 200ml;2915;Cuidado Pessoal
2069975;Creme de Tratamento Novex Regeneração Belleza Pura 12 Ativos EM 1 1kg;2915;Cuidado Pessoal
2069999;Creme de Tratamento Novex Repositor de Massa 1kg;2915;Cuidado Pessoal
2070223;Chinelo Havaianas TOP Branco 23 24;638;Bazar
2070926;Copo Meiwa Térmico Descartável 300ml com 25un;638;Bazar
2070933;Copo Meiwa Térmico Descartável 100ml com 25un;638;Bazar
2072579;Tampa Para Copo Meiwa Térmico 180ml com 100un;638;Bazar
8647702;Gel Fixador Trá Lá Lá Kids 250g;2915;Cuidado Pessoal
8650337;Caixa Térmica Isopor com Alça 7l;638;Bazar
8651938;Molho CBS de Alho 150ml - Caixa 12x150ml;422;Alimentos
8653888;Aparelho Depilatório BIC Comfort 2 com 02un;2915;Cuidado Pessoal
8654144;Desinfetante Util Eucalipto 2l - Caixa 6x2l;0;Limpeza
8654595;Tempero CBS Alho. Cebola e Salsa 350g - Conjunto 3x350g;422;Alimentos
8654632;Polenta CBS Pré-cozida 500g - Fardo 12x500g;422;Alimentos
8655455;Rodo Noviça Ballena Rf1252 - ;0;Limpeza
8655714;Tempero CBS Alho e Cebola Picada 350g - Conjunto 3x350g;422;Alimentos
8655981;Empanado de Frango Lebon Chickencroc Crocante 300g - Caixa 12x300g;422;Alimentos Resfriados e Congelados
8658296;Molho CBS Shoyu 150ml - Caixa 12x150ml;422;Alimentos
8660503;Pudim Qualimax Coco 1kg;422;Alimentos
8660527;Pudim Qualimax Chocolate 1kg;422;Alimentos
8660541;Gelatina Qualimax Abacaxi 1kg;422;Alimentos
8660602;Gelatina Qualimax UVA 1kg;422;Alimentos
8660626;Amido de Milho Qualimax 1kg;422;Alimentos
8665270;Silicone Jimo GEL Lavanda e Algodão 200g - Caixa 12x200g;0;Limpeza
8670359;Milho-verde Olé Vidro 170g - Caixa 12x170g;422;Alimentos
8674876;Shampoo Palmolive Nutrição Maciez Prolongada 350ml;2915;Cuidado Pessoal
8674937;Shampoo Palmolive Ceramidas force 350ml;2915;Cuidado Pessoal
8674999;Shampoo Palmolive Limpeza Balanceada Neutro 350ml;2915;Cuidado Pessoal
8675071;Shampoo Palmolive Lisos Radiantes 350ml;2915;Cuidado Pessoal
8682888;Sabonete Palmolive Hidrata e Perfuma Leite e Pétalas de Rosas 150g - Pacote 12x150g;2915;Cuidado Pessoal
8684622;Café a Vácuo Melitta Extraforte 500g - Caixa 20x500g;422;Alimentos
8684868;Bateria Rayovac Alcalina 9v 20984 - ;638;Bazar
8686374;Absorvente Sempre Livre Adapt Suave com Abas com 08un;2915;Cuidado Pessoal
8686398;Absorvente Sempre Livre Adapt Suave sem Abas com 08un;2915;Cuidado Pessoal
8687111;Fermento TOK Biológico Instantâneo 125g - Conjunto 12x125g;422;Alimentos
8688835;Organizador Plasvale Branco com Tampa 12.5l;0;Limpeza
8688965;Caixa Plasvale Para Alimentos;638;Bazar
8692276;Sabonete Palmolive Hidratação Saudável Aloe e Oliva 150g - Conjunto 12x150g;2915;Cuidado Pessoal
8694164;Copo Nadir Barline água 264ml - ;638;Bazar
8696588;Condicionador Palmolive Nutrição Extraordinária Leite e Extrato de Coco 350ml;2915;Cuidado Pessoal
8696649;Condicionador Palmolive Ceramidas Force 350ml;2915;Cuidado Pessoal
8696700;Condicionador Palmolive Balance Neutro Limpeza 350ml;2915;Cuidado Pessoal
8696809;Condicionador Palmolive Lisos Radiantes 350ml;2915;Cuidado Pessoal
8696854;Creme Dental Colgate Tripla Ação Hortelã 90g - Conjunto 12x90g;2915;Cuidado Pessoal
8697424;Absorvente Sempre Livre Adapt Plus Suave Noite e DIA com Abas com 08un;2915;Cuidado Pessoal
8697516;Fio Dental Johnson & Johnson Reach Essencial 100m;2915;Cuidado Pessoal
8697684;Inseticida SBP Elétrico 12 Horas Bivolt - ;0;Limpeza
8697851;Lustra-móveis Peroba do Campo Lavanda 200ml - Conjunto 6x200ml;0;Limpeza
9379541;Vinho Altanero Carménère Chileno 1l - Caixa 6x1l;413;Bebidas
9379565;Vinho Altanero Cabernet Sauvignon Chileno 1l - Caixa 6x1l;413;Bebidas
9382640;Shampoo Dove óleo Nutrição 200ml;2915;Cuidado Pessoal
9382664;Condicionador Dove óleo Nutrição 200ml;2915;Cuidado Pessoal
9387645;Abacaxi CBS EM Rodela Lata 400g - ;422;Alimentos
9387805;óleo de Canola Valore 900ml - Caixa 20x900ml;422;Alimentos
9389564;Shampoo e Condicionador Niely Gold óleo de Argan 300 200ml com 02un;2915;Cuidado Pessoal
9389588;Condicionador Niely Gold óleo de Argan 175ml;2915;Cuidado Pessoal
9389649;Shampoo Clear Anticaspa Limpeza Diária 400ml;2915;Cuidado Pessoal
9389700;Shampoo Clear Anticaspa Hidratação Intensa 400ml;2915;Cuidado Pessoal
9389724;Shampoo Clear Anticaspa ICE Cool 400ml;2915;Cuidado Pessoal
9390270;Mop Bettanin ZIG ZAG Algodão com Cabo - ;0;Limpeza
9390829;Vinagre Qualimax 750ml - ;422;Alimentos
9391086;Gel Dental Condor Bambinos 1 Tigor 50g;2915;Cuidado Pessoal
9391185;Gel Dental Condor Bambinos 2 HOT Wheels 50g;2915;Cuidado Pessoal
9391222;Gel Dental Condor Bambinos 3 HOT Wheels 50g;2915;Cuidado Pessoal
9391741;Escova Dental Condor Bambinos 2 HOT Wheels;2915;Cuidado Pessoal
9391789;Escova Dental Condor Bambinos 3 HOT Wheels;2915;Cuidado Pessoal
9391826;Escova Dental Condor Júnior HOT Wheels;2915;Cuidado Pessoal
9393875;Shampoo Tresemmé Liso Keratina 400ml;2915;Cuidado Pessoal
9393912;Shampoo Tresemmé Reconstrução e Força 400ml;2915;Cuidado Pessoal
9393936;Shampoo Tresemmé Hidratação Profunda 400ml;2915;Cuidado Pessoal
9393981;Condicionador Tresemmé Hidratação Profunda 400ml;2915;Cuidado Pessoal
9394018;Condicionador Tresemmé Reconstrução e Força 400ml;2915;Cuidado Pessoal
9394056;Condicionador Tresemmé Liso Keratina 400ml;2915;Cuidado Pessoal
9395084;Desodorante Dove sem Perfume Masculino 89g;2915;Cuidado Pessoal
9395107;Desodorante Dove sem Perfume Roll-on 50ml;2915;Cuidado Pessoal
9395169;Desodorante Rexona Xtra Cool Roll-on 50ml;2915;Cuidado Pessoal
9659926;Alimento Para Cães Amigo PET Adulto 1kg - Fardo 10x1kg;1;PET
9660069;Lâmpada Ourolux Eletrônica Branca Espiral 11w 127v;638;Bazar
9662179;Hambúrguer Seara Texas Burger 90g - Caixa 36x90g;422;Alimentos Resfriados e Congelados
9664586;Pizza Seara Portuguesa Congelada 460g - Caixa 12x460g;422;Alimentos Resfriados e Congelados
9666337;Café a Vácuo Caboclo Extraforte 500g - Caixa 20x500g;422;Alimentos
9666979;Cereal EM Barra Ritter Morango com Chocolate Light 25g - Display 24x25g;422;Alimentos
9667754;Lava-roupas Limpol Baby Concentrado 300ml - Caixa 12x300ml;0;Limpeza
9668911;Ativador Ravor Escova 110ml;2915;Cuidado Pessoal
9669208;Lava-louças EM GEL Limpol Cristal Leve 511g. Pague 411g - ;0;Limpeza
9669222;Lava-louças EM GEL Limpol Aloe Vera Leve 511g. Pague 411g - ;0;Limpeza
9669383;Queijo CBS Ralado 100g - Caixa 10x100g;422;Alimentos
9669963;Desentupidor Bombril Força Azul 1l;0;Limpeza
9669987;Desentupidor Bombril Força Azul 300g;0;Limpeza
9670273;Pepino CBS Suave Vidro 300g - Caixa 15x300g;422;Alimentos
9671553;Inseticida Jimo Antitraça Aerossol 300ml - Caixa 6x300ml;0;Limpeza
9672611;Chá CBS Frutas Vermelhas 15g - Display 10x15g;413;Bebidas
9674271;Ampola de Tratamento Pantene Hidrocauterização com 03un;2915;Cuidado Pessoal
9674479;Inseticida Líquido SBP 45 Noites Refil 35ml com 02un - ;0;Limpeza
9676077;Folha de Alumínio Royalpack Rolo 4mx30cm - Caixa 25xun;638;Bazar
9676633;Legumes Para Sopa Mello Congelada 400g;422;Alimentos Resfriados e Congelados
9679771;Creme de Tratamento Origem Bomba Queratina 1kg;2915;Cuidado Pessoal
9847507;Protetor Diário Always Respirável com 40un;2915;Cuidado Pessoal
9847804;Chupeta Neopan Ortodôntica 2 Color Azul;2915;Cuidado Pessoal
9847842;Chupeta Neopan Ortodôntica 2 Decorada Rosa;2915;Cuidado Pessoal
9847880;Chupeta Neopan Ortodôntica 1 Decorada Azul;2915;Cuidado Pessoal
9847903;Chupeta Neopan Ortodôntica 1 Decorada Rosa;2915;Cuidado Pessoal
9847927;Bico Neopan Para Mamadeira Silicone com 02un;2915;Cuidado Pessoal
9847941;Prendedor Para Chupeta Neopan Azul;2915;Cuidado Pessoal
9847965;Prendedor Para Chupeta Neopan Rosa;2915;Cuidado Pessoal
9848009;Chupeta Neopan Ortodôntica 2 Rosa;2915;Cuidado Pessoal
9848023;Mamadeira Neopan Azul com Alça 250ml;2915;Cuidado Pessoal
9848047;Mamadeira Neopan Rosa com Alça 250ml;2915;Cuidado Pessoal
9848085;Bico Para Mamadeira Neopan Silicone;2915;Cuidado Pessoal
9848191;Chupeta Neopan Neon Convencional 2 Azul;2915;Cuidado Pessoal
9848214;Chupeta Neopan Neon Convencional 2 Rosa;2915;Cuidado Pessoal
9848238;Chupeta Neopan Neon Convencional 1 Azul;2915;Cuidado Pessoal
9848252;Chupeta Neopan Neon Convencional 1 Rosa;2915;Cuidado Pessoal
9848276;Mamadeira Neopan Colorpan Convencional Azul 240ml;2915;Cuidado Pessoal
9848290;Mamadeira Neopan Colorpan Convencional Rosa 240ml;2915;Cuidado Pessoal
9848337;Chupeta Neopan Neotop Soft Ortodôntica 2 Azul;2915;Cuidado Pessoal
9848351;Chupeta Neopan Neotop Soft Ortodôntica 2 Rosa;2915;Cuidado Pessoal
9848412;Conjunto Para Cabelo Neopan Neotop Azul;2915;Cuidado Pessoal
9848436;Conjunto Para Cabelo Neopan Neotop Rosa;2915;Cuidado Pessoal
9848450;Copo Neopan Educativo Decorado Azul 140ml;2915;Cuidado Pessoal
9848511;Copo Neopan Antivazamento Decorado Azul 250ml;2915;Cuidado Pessoal
9848535;Copo Neopan Antivazamento Decorado Rosa 250ml;2915;Cuidado Pessoal
9848603;Mamadeira Neopan Convencional Azul 250ml;2915;Cuidado Pessoal
9848658;Mamadeira Neopan Ortodôntica 1 Decorada Azul 70ml;2915;Cuidado Pessoal
9848672;Mamadeira Neopan Ortodôntica 1 Decorada Rosa 70ml;2915;Cuidado Pessoal
9848696;Mamadeira Neopan Ortodôntica 2 Decorada Azul 250ml;2915;Cuidado Pessoal
9848719;Mamadeira Neopan Ortodôntica 2 Decorada Rosa 250ml;2915;Cuidado Pessoal
9848733;Mamadeira Neopan Convencional Decorada Azul 70ml;2915;Cuidado Pessoal
9848757;Mamadeira Neopan Convencional Decorada Rosa 70ml;2915;Cuidado Pessoal
9848863;Mamadeira Neopan Colorpan Ortodôntica Azul 240ml;2915;Cuidado Pessoal
9848887;Mamadeira Neopan Colorpan Ortodôntica Rosa 240ml;2915;Cuidado Pessoal
9933170;Condicionador Seda Flor de Lótus Hidratação Micelar 325ml;2915;Cuidado Pessoal
9933217;Shampoo Seda Flor de Lótus Hidratação Micelar 325ml;2915;Cuidado Pessoal
9933798;Purificador de AR BOM AR Talco Aerossol 360ml - Caixa 12x360ml;0;Limpeza
9933903;Esmalte Risqué Cremoso Azulivre Mente 8ml;2915;Cuidado Pessoal
9933934;Esmalte Risqué Cremoso Lavanda Alma 8ml;2915;Cuidado Pessoal
9933941;Esmalte Risqué Cremoso Amarelindo 8ml;2915;Cuidado Pessoal
9934047;Desodorante Hydratta Invisible Masculino 150ml;2915;Cuidado Pessoal
9934146;Escova Dental Condor Júnior Avengers;2915;Cuidado Pessoal
9934214;Sabonete Francis Suave Amarelo 85g - Display 12x85g;2915;Cuidado Pessoal
9934276;Sabonete Francis Suave Rosa Claro 85g - Display 12x85g;2915;Cuidado Pessoal
9934306;Sabonete Francis Suave Pink 85g - Display 12x85g;2915;Cuidado Pessoal
9934337;Sabonete Francis Suave Lilás 85g - Display 12x85g;2915;Cuidado Pessoal
9934368;Sabonete Francis Suave Laranja 85g - Display 12x85g;2915;Cuidado Pessoal
9934399;Sabonete Francis Suave Branco 85g - Display 12x85g;2915;Cuidado Pessoal
9934658;Whisky Chivas 12 Anos 750ml;413;Bebidas
9934733;Whisky Ballantine's Finest 750ml;413;Bebidas
9934757;Gin Beefeater 750ml;413;Bebidas
9934771;Vodka Absolut 750ml;413;Bebidas
9934795;Vodka Absolut Vanilla 750ml;413;Bebidas
9934818;Vodka Absolut Citron 750ml;413;Bebidas
9934887;Desodorizador Harpic Pastilha Adesiva Pinho 2 EM 1 9g com 03un - ;0;Limpeza
9935464;Copo Copomais Transparente Abnt 400ml com 50un - Caixa 20xun;638;Bazar
9935488;Copo Copomais Transparente Abnt 500ml com 50un - Caixa 20xun;638;Bazar
9935525;Purificador de AR BOM AR Jasmin e Pêonia Embalagem Econômica 360ml - Caixa 12x360ml;0;Limpeza
9042964;Chá CBS Verde 15g - Display 10x15g;413;Bebidas
9046788;Aparelho Para Barbear BIC Comfort 3 Normal com 02un;2915;Cuidado Pessoal
9046801;Aparelho Para Barbear BIC Comfort 3 Sensivite com 02un;2915;Cuidado Pessoal
9050440;Repelente Repelex Loção 100ml - Caixa 12x100ml;0;Limpeza
9050464;Desinfetante Girando SOL Talco 2l - Caixa 6x2l;0;Limpeza
9051126;Vinho DEL Grano Gold Tinto Seco 1l - Caixa 6x1l;413;Bebidas
9436749;Sabonete Dove Karité Baunilha 90g;2915;Cuidado Pessoal
9436879;Limpador Qboa Desengordurante 500mll;0;Limpeza
9436893;Amaciante MON Bijou Concentrado Clássico 500mll;0;Limpeza
9436916;Amaciante MON Bijou Concentrado Noite DOS Sonhos 500mll;0;Limpeza
9437050;Sabonete Líquido Topz íntimo 200ml C 2 Leve Mais Pegue Menos;2915;Cuidado Pessoal
9438453;Garrafa Térmica Termolar Chimarrita Preta 1l;638;Bazar
9438941;Aparelho BIC Sensitive Shaver Leve 7un. Pague 05un;2915;Cuidado Pessoal
9439313;Feijão CBS Carioca Tipo 2 500g - Fardo 12x500g;422;Alimentos
9439337;Feijão Valore Carioca Tipo 2 1kg - Fardo 15x1kg;422;Alimentos
9439818;Margarina Claybom com SAL 500g - Caixa 12x500g;422;Alimentos Resfriados e Congelados
9439863;Salame Seara Italiano Fatiado 100g;422;Alimentos Resfriados e Congelados
9442528;Feijão CBS Vermelho Tipo 2 500g - Fardo 12x500g;422;Alimentos
9442689;Embutido de Peito de Frango Excelsior Defumado Fatiado 1kg;422;Alimentos Resfriados e Congelados
9442825;Ervilha Valore Partida Tipo 2 500g - Fardo 12x500g;422;Alimentos
9444416;Kibe Seara 500g;422;Alimentos Resfriados e Congelados
9444454;Almôndega Seara 500g;422;Alimentos Resfriados e Congelados
9444898;Margarina Claybom sem SAL 500g - Caixa 12x500g;422;Alimentos Resfriados e Congelados
9445079;Alvejante Qboa Poder OXI sem Cloro 500mll;0;Limpeza
9445093;Alvejante Qboa sem Cloro 2l - Caixa 6x2l;0;Limpeza
9445697;Sabão Girando SOL Azul 200g com 05un - Caixa 10xun;0;Limpeza
9445703;Sabão Girando SOL Glicerina 200g com 05un - Caixa 10xun;0;Limpeza
9445871;Saco Para Lixo Prá-lixo Rolo 100l com 15un;0;Limpeza
