fk_codigo_Filial,CodigoTransacao,DataTransacao
1,143252,21/09/2021
1,208149,23/03/2022
1,245749,21/06/2022
1,258535,21/07/2022
1,267797,15/08/2022
1,198323,28/02/2022
1,274775,01/09/2022
1,203636,14/03/2022
1,203240,14/03/2022
1,238545,06/06/2022
1,314115,29/11/2022
1,320266,13/12/2022
1,226726,10/05/2022
1,201560,09/03/2022
1,283665,23/09/2022
1,170424,09/12/2021
1,276285,06/09/2022
1,299400,02/11/2022
1,347004,17/02/2023
1,240335,08/06/2022
1,290323,10/10/2022
1,206825,21/03/2022
1,344919,13/02/2023
1,260250,26/07/2022
1,328091,03/01/2023
1,162816,18/11/2021
1,194384,15/02/2022
1,268798,17/08/2022
1,187163,26/01/2022
1,187559,26/01/2022
1,253579,12/07/2022
1,329221,05/01/2023
1,306637,21/11/2022
1,233231,21/05/2022
1,217228,18/04/2022
1,157623,01/11/2021
1,229849,13/05/2022
1,156285,26/10/2021
1,280178,13/09/2022
1,346900,17/02/2023
1,240231,08/06/2022
1,269329,18/08/2022
1,197027,23/02/2022
1,301565,08/11/2022
1,157398,30/10/2021
1,198255,28/02/2022
1,215116,11/04/2022
1,185093,20/01/2022
1,148599,09/10/2021
1,289257,06/10/2022
1,148203,09/10/2021
1,317463,07/12/2022
1,197530,24/02/2022
1,207517,22/03/2022
1,306929,21/11/2022
1,336367,24/01/2023
1,228253,11/05/2022
1,227857,11/05/2022
1,165259,24/11/2021
1,164863,24/11/2021
1,315672,02/12/2022
1,207977,23/03/2022
1,275907,05/09/2022
1,299332,02/11/2022
1,330576,10/01/2023
1,242593,15/06/2022
1,337231,26/01/2023
1,344851,13/02/2023
1,289549,06/10/2022
1,289153,06/10/2022
1,342654,08/02/2023
1,323919,21/12/2022
1,233163,21/05/2022
1,217160,18/04/2022
1,201784,09/03/2022
1,228545,11/05/2022
1,211909,31/03/2022
1,208662,24/03/2022
1,218184,20/04/2022
1,342297,07/02/2023
1,322970,19/12/2022
1,322574,19/12/2022
1,187546,26/01/2022
1,206451,19/03/2022
1,273450,30/08/2022
1,262772,02/08/2022
1,345143,13/02/2023
1,288967,05/10/2022
1,220149,23/04/2022
1,179477,04/01/2022
1,145724,29/09/2021
1,148531,09/10/2021
1,197462,24/02/2022
1,329049,05/01/2023
1,306861,21/11/2022
1,301251,07/11/2022
1,252668,08/07/2022
1,233455,21/05/2022
1,210202,28/03/2022
1,329927,09/01/2023
1,322005,16/12/2022
1,162421,17/11/2021
1,169454,06/12/2021
1,263064,02/08/2022
1,316077,05/12/2022
1,249745,01/07/2022
1,309808,22/11/2022
1,309412,22/11/2022
1,231806,18/05/2022
1,231410,18/05/2022
1,265040,08/08/2022
1,173840,16/12/2021
1,330219,09/01/2023
1,238473,05/06/2022
1,149994,14/10/2021
1,262097,01/08/2022
1,159609,09/11/2021
1,171873,12/12/2021
1,273778,30/08/2022
1,273382,30/08/2022
1,224645,04/05/2022
1,143787,22/09/2021
1,305739,17/11/2022
1,268642,16/08/2022
1,231702,18/05/2022
1,329692,06/01/2023
1,151773,18/10/2021
1,224594,03/05/2022
1,179914,05/01/2022
1,179409,04/01/2022
1,197793,25/02/2022
1,329917,08/01/2023
1,150563,15/10/2021
1,163619,22/11/2021
1,341329,06/02/2023
1,168143,01/12/2021
1,270948,23/08/2022
1,262389,01/08/2022
1,218012,20/04/2022
1,215564,12/04/2022
1,321937,16/12/2022
1,226573,09/05/2022
1,169386,06/12/2021
1,333225,17/01/2023
1,262600,02/08/2022
1,323260,20/12/2022
1,251469,06/07/2022
1,212221,02/04/2022
1,166727,26/11/2021
1,319620,12/12/2022
1,166331,26/11/2021
1,166961,29/11/2021
1,150855,15/10/2021
1,304989,16/11/2022
1,296727,26/10/2022
1,326470,28/12/2022
1,341621,06/02/2023
1,341225,06/02/2023
1,264972,08/08/2022
1,178773,03/01/2022
1,182064,11/01/2022
1,149926,14/10/2021
1,169282,06/12/2021
1,205282,17/03/2022
1,178474,30/12/2021
1,299860,03/11/2022
1,302414,09/11/2022
1,261382,28/07/2022
1,163380,19/11/2021
1,292549,14/10/2022
1,231634,18/05/2022
1,284877,26/09/2022
1,224526,03/05/2022
1,265264,08/08/2022
1,222852,28/04/2022
1,236284,30/05/2022
1,335250,23/01/2023
1,335646,23/01/2023
1,161483,15/11/2021
1,222225,27/04/2022
1,224869,04/05/2022
1,228890,12/05/2022
1,266016,09/08/2022
1,305567,17/11/2022
1,334253,18/01/2023
1,319552,12/12/2022
1,217371,19/04/2022
1,189345,01/02/2022
1,256119,18/07/2022
1,237772,02/06/2022
1,145998,30/09/2021
1,324645,22/12/2022
1,324249,22/12/2022
1,229182,12/05/2022
1,220972,25/04/2022
1,227526,10/05/2022
1,227130,10/05/2022
1,296951,26/10/2022
1,297304,27/10/2022
1,274315,31/08/2022
1,298733,01/11/2022
1,290727,10/10/2022
1,281182,16/09/2022
1,256015,18/07/2022
1,349021,23/02/2023
1,238064,02/06/2022
1,314899,01/12/2022
1,199971,04/03/2022
1,316835,06/12/2022
1,194796,16/02/2022
1,190535,04/02/2022
1,280362,14/09/2022
1,294185,18/10/2022
1,293789,18/10/2022
1,227818,10/05/2022
1,178302,30/12/2021
1,192284,09/02/2022
1,334185,18/01/2023
1,333789,18/01/2023
1,288417,04/10/2022
1,169017,05/12/2021
1,303765,14/11/2022
1,183457,15/01/2022
1,303327,11/11/2022
1,236508,30/05/2022
1,332482,16/01/2023
1,335051,20/01/2023
1,177286,28/12/2021
1,149568,13/10/2021
1,244117,18/06/2022
1,322065,17/12/2022
1,153462,21/10/2021
1,313087,28/11/2022
1,286888,29/09/2022
1,339160,31/01/2023
1,181245,10/01/2022
1,344599,11/02/2023
1,183492,16/01/2022
1,287508,03/10/2022
1,292023,13/10/2022
1,282499,20/09/2022
1,282103,20/09/2022
1,204007,15/03/2022
1,283605,23/09/2022
1,276621,06/09/2022
1,298457,31/10/2022
1,255947,18/07/2022
1,260586,26/07/2022
1,260190,26/07/2022
1,275007,01/09/2022
1,153837,22/10/2021
1,257560,21/07/2022
1,152376,19/10/2021
1,190467,04/02/2022
1,181537,10/01/2022
1,234308,24/05/2022
1,176175,22/12/2021
1,210542,29/03/2022
1,269134,17/08/2022
1,227354,10/05/2022
1,192216,09/02/2022
1,175779,22/12/2021
1,288349,04/10/2022
1,162079,16/11/2021
1,182716,13/01/2022
1,276517,06/09/2022
1,207057,21/03/2022
1,202905,11/03/2022
1,247638,27/06/2022
1,191246,07/02/2022
1,184229,18/01/2022
1,213215,05/04/2022
1,260482,26/07/2022
1,283032,22/09/2022
1,327094,29/12/2022
1,284178,24/09/2022
1,165738,25/11/2021
1,171041,10/12/2021
1,270603,22/08/2022
1,339092,31/01/2023
1,266606,10/08/2022
1,237429,01/06/2022
1,348185,22/02/2023
1,183008,13/01/2022
1,141496,15/09/2021
1,161975,16/11/2021
1,144130,23/09/2021
1,321667,15/12/2022
1,203939,15/03/2022
1,225339,05/05/2022
1,282035,20/09/2022
1,214554,09/04/2022
1,332706,16/01/2023
1,142026,16/09/2021
1,159366,08/11/2021
1,283324,22/09/2022
1,243945,18/06/2022
1,289489,06/10/2022
1,166030,25/11/2021
1,295116,20/10/2022
1,307557,21/11/2022
1,307953,21/11/2022
1,257492,21/07/2022
1,169923,07/12/2021
1,176221,23/12/2021
1,193877,14/02/2022
1,281761,19/09/2022
1,160944,11/11/2021
1,234240,24/05/2022
1,141788,15/09/2021
1,282327,20/09/2022
1,198547,01/03/2022
1,160013,09/11/2021
1,195623,18/02/2022
1,253492,11/07/2022
1,336836,25/01/2023
1,336440,25/01/2023
1,242825,15/06/2022
1,303008,10/11/2022
1,247570,27/06/2022
1,251918,07/07/2022
1,284110,24/09/2022
1,158561,04/11/2021
1,187786,27/01/2022
1,270275,21/08/2022
1,211511,30/03/2022
1,230980,17/05/2022
1,304486,15/11/2022
1,266538,10/08/2022
1,228777,11/05/2022
1,250495,04/07/2022
1,161907,16/11/2021
1,336732,25/01/2023
1,333629,17/01/2023
1,263004,02/08/2022
1,247188,24/06/2022
1,264037,04/08/2022
1,244503,19/06/2022
1,168920,03/12/2021
1,184726,19/01/2022
1,141958,16/09/2021
1,160087,10/11/2021
1,184057,18/01/2022
1,271620,24/08/2022
1,278420,10/09/2022
1,278024,10/09/2022
1,346407,16/02/2023
1,345658,14/02/2023
1,327469,02/01/2023
1,165962,25/11/2021
1,305393,16/11/2022
1,171265,10/12/2021
1,338765,30/01/2023
1,338369,30/01/2023
1,346130,15/02/2023
1,170869,10/12/2021
1,209049,25/03/2022
1,343939,10/02/2023
1,293351,17/10/2022
1,175229,21/12/2021
1,141720,15/09/2021
1,144354,23/09/2021
1,162653,17/11/2021
1,263933,04/08/2022
1,140829,14/09/2021
1,142250,16/09/2021
1,160379,10/11/2021
1,191905,08/02/2022
1,191509,08/02/2022
1,252246,07/07/2022
1,302940,10/11/2022
1,346699,16/02/2023
1,289978,07/10/2022
1,279322,12/09/2022
1,321032,14/12/2022
1,346026,15/02/2023
1,214093,07/04/2022
1,344231,10/02/2023
1,209341,25/03/2022
1,147839,07/10/2021
1,147472,06/10/2021
1,211443,30/03/2022
1,231308,17/05/2022
1,230912,17/05/2022
1,267508,13/08/2022
1,330451,09/01/2023
1,174950,20/12/2021
1,304418,15/11/2022
1,168083,01/12/2021
1,296165,25/10/2022
1,291002,11/10/2022
1,280719,15/09/2022
1,305971,17/11/2022
1,302836,10/11/2022
1,155160,25/10/2021
1,311895,25/11/2022
1,278352,10/09/2022
1,315733,03/12/2022
1,345590,14/02/2023
1,308729,22/11/2022
1,305325,16/11/2022
1,272531,26/08/2022
1,304314,15/11/2022
1,144571,24/09/2021
1,271180,23/08/2022
1,304710,15/11/2022
1,168375,01/12/2021
1,297959,28/10/2022
1,255022,14/07/2022
1,212501,04/04/2022
1,213458,06/04/2022
1,144799,27/09/2021
1,263865,04/08/2022
1,155452,25/10/2021
1,221384,26/04/2022
1,184950,19/01/2022
1,254457,13/07/2022
1,312187,25/11/2022
1,232107,19/05/2022
1,339879,01/02/2023
1,246077,22/06/2022
1,347769,21/02/2023
1,223963,02/05/2022
1,345486,14/02/2023
1,320964,14/12/2022
1,268355,16/08/2022
1,235136,25/05/2022
1,345958,15/02/2023
1,182224,12/01/2022
1,324805,23/12/2022
1,315303,01/12/2022
1,310060,23/11/2022
1,174882,20/12/2021
1,310456,23/11/2022
1,255314,14/07/2022
1,248502,28/06/2022
1,297855,28/10/2022
1,245081,20/06/2022
1,221676,26/04/2022
1,300092,03/11/2022
1,218790,21/04/2022
1,294260,19/10/2022
1,235403,26/05/2022
1,201856,10/03/2022
1,325423,26/12/2022
1,295996,24/10/2022
1,149008,11/10/2021
1,272463,26/08/2022
1,177690,28/12/2021
1,291226,11/10/2022
1,290830,11/10/2022
1,201140,08/03/2022
1,286295,28/09/2022
1,313491,28/11/2022
1,240707,09/06/2022
1,144731,27/09/2021
1,176730,27/12/2021
1,167725,30/11/2021
1,155384,25/10/2021
1,186438,24/01/2022
1,254389,13/07/2022
1,329823,07/01/2023
1,171493,11/12/2021
1,202148,10/03/2022
1,256508,19/07/2022
1,347455,20/02/2023
1,217603,19/04/2022
1,182552,12/01/2022
1,325843,27/12/2022
1,189577,01/02/2022
1,248434,28/06/2022
1,255246,14/07/2022
1,297787,28/10/2022
1,242388,14/06/2022
1,240999,09/06/2022
1,204873,16/03/2022
1,340103,01/02/2023
1,272943,29/08/2022
1,170228,08/12/2021
1,297536,27/10/2022
1,274547,31/08/2022
1,298965,01/11/2022
1,295928,24/10/2022
1,164109,23/11/2021
1,209730,26/03/2022
1,317067,06/12/2022
1,280594,14/09/2022
1,340751,03/02/2023
1,286227,28/09/2022
1,152909,20/10/2021
1,185728,22/01/2022
1,167657,30/11/2021
1,149343,12/10/2021
1,329755,07/01/2023
1,204343,15/03/2022
1,199724,03/03/2022
1,325775,27/12/2022
1,199328,03/03/2022
1,149800,13/10/2021
1,244349,18/06/2022
1,172206,13/12/2021
1,300585,05/11/2022
1,195536,17/02/2022
1,205636,18/03/2022
1,326067,27/12/2022
1,146780,05/10/2021
1,285329,27/09/2022
1,143301,21/09/2021
1,258584,21/07/2022
1,258188,21/07/2022
1,242216,14/06/2022
1,287050,30/09/2022
1,203289,14/03/2022
1,152841,20/10/2021
1,314164,29/11/2022
1,320315,13/12/2022
1,319919,13/12/2022
1,239601,07/06/2022
1,205928,18/03/2022
1,245694,21/06/2022
1,245298,21/06/2022
1,267742,15/08/2022
1,274720,01/09/2022
1,203581,14/03/2022
1,203185,14/03/2022
1,185556,22/01/2022
1,172138,13/12/2021
1,173669,15/12/2021
1,295230,21/10/2022
1,348417,22/02/2023
1,347214,18/02/2023
1,173273,15/12/2021
1,328571,04/01/2023
1,251305,05/07/2022
1,201505,09/03/2022
1,250909,05/07/2022
1,141233,14/09/2021
1,223440,30/04/2022
1,246682,23/06/2022
1,269378,18/08/2022
1,240280,08/06/2022
1,257168,20/07/2022
1,340584,02/02/2023
1,344864,13/02/2023
1,216248,13/04/2022
1,328036,03/01/2023
1,308185,21/11/2022
1,172430,13/12/2021
1,194329,15/02/2022
1,214769,11/04/2022
1,253920,12/07/2022
1,291942,12/10/2022
1,270033,20/08/2022
1,291546,12/10/2022
1,156600,27/10/2021
1,196065,21/02/2022
1,233176,21/05/2022
1,205860,18/03/2022
1,331368,11/01/2023
1,279727,13/09/2022
1,156230,26/10/2021
1,196669,22/02/2022
1,233816,23/05/2022
1,269274,18/08/2022
1,257460,20/07/2022
1,301510,08/11/2022
1,324954,24/12/2022
1,198200,28/02/2022
1,148544,09/10/2021
1,303497,13/11/2022
1,197475,24/02/2022
1,241973,13/06/2022
1,148148,09/10/2021
1,336312,24/01/2023
1,196565,22/02/2022
1,251237,05/07/2022
1,216813,18/04/2022
1,211562,31/03/2022
1,228198,11/05/2022
1,160319,10/11/2021
1,275852,05/09/2022
1,315617,02/12/2022
1,207922,23/03/2022
1,243338,16/06/2022
1,246614,23/06/2022
1,340516,02/02/2023
1,337176,26/01/2023
1,216656,17/04/2022
1,334514,19/01/2023
1,346362,15/02/2023
1,329413,06/01/2023
1,342995,08/02/2023
1,342599,08/02/2023
1,219802,23/04/2022
1,175461,21/12/2021
1,323864,21/12/2022
1,329098,05/01/2023
1,188497,31/01/2022
1,156532,27/10/2021
1,217105,18/04/2022
1,201333,09/03/2022
1,201729,09/03/2022
1,232712,21/05/2022
1,211854,31/03/2022
1,208607,24/03/2022
1,331300,11/01/2023
1,279659,13/09/2022
1,342242,07/02/2023
1,322915,19/12/2022
1,322519,19/12/2022
1,206396,19/03/2022
1,246906,23/06/2022
1,269206,18/08/2022
1,262717,02/08/2022
1,279554,12/09/2022
1,257392,20/07/2022
1,345088,13/02/2023
1,294664,19/10/2022
1,288912,05/10/2022
1,329705,06/01/2023
1,179422,04/01/2022
1,179026,04/01/2022
1,183850,17/01/2022
1,277071,07/09/2022
1,145669,29/09/2021
1,214993,11/04/2022
1,309065,22/11/2022
1,193490,12/02/2022
1,148080,09/10/2021
1,197407,24/02/2022
1,328994,05/01/2023
1,306806,21/11/2022
1,264693,08/08/2022
1,188789,31/01/2022
1,301196,07/11/2022
1,300800,07/11/2022
1,252613,08/07/2022
1,210147,28/03/2022
1,193166,11/02/2022
1,196497,22/02/2022
1,234040,23/05/2022
1,186791,25/01/2022
1,312523,25/11/2022
1,316022,05/12/2022
1,249690,01/07/2022
1,309753,22/11/2022
1,309357,22/11/2022
1,268691,16/08/2022
1,268295,16/08/2022
1,264985,08/08/2022
1,173785,16/12/2021
1,336140,24/01/2023
1,318062,08/12/2022
1,212733,04/04/2022
1,149939,14/10/2021
1,262438,01/08/2022
1,262042,01/08/2022
1,228026,11/05/2022
1,221616,26/04/2022
1,342174,07/02/2023
1,322451,19/12/2022
1,246309,22/06/2022
1,273347,29/08/2022
1,265737,09/08/2022
1,302427,09/11/2022
1,154604,23/10/2021
1,268587,16/08/2022
1,329637,06/01/2023
1,323309,20/12/2022
1,179859,05/01/2022
1,249398,30/06/2022
1,300663,06/11/2022
1,166380,26/11/2021
1,222865,28/04/2022
1,150508,15/10/2021
1,188721,31/01/2022
1,178822,03/01/2022
1,341274,06/02/2023
1,301128,07/11/2022
1,215509,12/04/2022
1,321882,16/12/2022
1,226518,09/05/2022
1,226122,09/05/2022
1,172951,14/12/2021
1,277598,08/09/2022
1,266029,09/08/2022
1,287287,01/10/2022
1,294492,19/10/2022
1,323601,20/12/2022
1,251414,06/07/2022
1,272021,25/08/2022
1,177949,29/12/2021
1,163429,19/11/2021
1,256448,19/07/2022
1,182009,11/01/2022
1,181613,11/01/2022
1,224575,03/05/2022
1,341566,06/02/2023
1,238318,03/06/2022
1,224179,03/05/2022
1,326415,28/12/2022
1,264917,08/08/2022
1,173717,16/12/2021
1,272313,25/08/2022
1,302359,09/11/2022
1,256740,19/07/2022
1,163325,19/11/2021
1,231579,18/05/2022
1,284822,26/09/2022
1,151254,18/10/2021
1,224471,03/05/2022
1,222797,28/04/2022
1,164049,23/11/2021
1,335591,23/01/2023
1,236229,30/05/2022
1,222170,27/04/2022
1,203055,13/03/2022
1,161425,14/11/2021
1,255565,15/07/2022
1,265961,09/08/2022
1,228835,12/05/2022
1,333802,18/01/2023
1,275298,02/09/2022
1,284392,25/09/2022
1,331662,12/01/2023
1,319497,12/12/2022
1,166208,26/11/2021
1,164737,23/11/2021
1,282788,21/09/2022
1,326347,28/12/2022
1,259277,22/07/2022
1,237717,02/06/2022
1,168440,02/12/2021
1,145943,30/09/2021
1,157880,02/11/2021
1,324590,22/12/2022
1,200020,04/03/2022
1,261024,27/07/2022
1,343268,09/02/2023
1,194845,16/02/2022
1,220917,25/04/2022
1,220521,25/04/2022
1,227075,10/05/2022
1,288070,04/10/2022
1,303814,14/11/2022
1,157464,31/10/2021
1,274260,31/08/2022
1,290672,10/10/2022
1,290276,10/10/2022
1,348966,23/02/2023
1,341113,05/02/2023
1,236161,30/05/2022
1,163165,18/11/2021
1,194733,15/02/2022
1,280307,14/09/2022
1,293734,18/10/2022
1,178247,30/12/2021
1,230678,16/05/2022
1,334130,18/01/2023
1,304106,14/11/2022
1,303710,14/11/2022
1,264527,06/08/2022
1,303272,11/11/2022
1,249985,02/07/2022
1,233571,22/05/2022
1,334996,20/01/2023
1,301914,08/11/2022
1,298506,31/10/2022
1,177231,28/12/2021
1,259209,22/07/2022
1,200426,07/03/2022
1,153407,21/10/2021
1,145875,30/09/2021
1,207866,22/03/2022
1,175828,22/12/2021
1,181190,10/01/2022
1,344544,11/02/2023
1,287453,03/10/2022
1,282048,20/09/2022
1,341003,04/02/2023
1,283946,23/09/2022
1,170705,09/12/2021
1,283012,21/09/2022
1,276256,05/09/2022
1,276566,06/09/2022
1,208326,23/03/2022
1,290604,10/10/2022
1,263759,03/08/2022
1,255892,18/07/2022
1,168664,02/12/2021
1,190899,07/02/2022
1,260531,26/07/2022
1,260135,26/07/2022
1,274952,01/09/2022
1,163097,18/11/2021
1,239118,06/06/2022
1,324418,22/12/2022
1,190412,04/02/2022
1,269079,17/08/2022
1,192161,09/02/2022
1,227299,10/05/2022
1,270652,22/08/2022
1,288294,04/10/2022
1,287898,04/10/2022
1,303642,14/11/2022
1,276858,06/09/2022
1,253505,11/07/2022
1,240512,08/06/2022
1,207002,21/03/2022
1,202850,11/03/2022
1,202454,11/03/2022
1,330821,10/01/2023
1,247583,27/06/2022
1,191191,07/02/2022
1,213160,05/04/2022
1,327039,29/12/2022
1,184978,20/01/2022
1,165683,25/11/2021
1,170986,10/12/2021
1,307606,21/11/2022
1,307210,21/11/2022
1,193926,14/02/2022
1,281810,19/09/2022
1,266155,10/08/2022
1,230026,13/05/2022
1,141441,15/09/2021
1,182953,13/01/2022
1,148749,10/10/2021
1,321216,15/12/2022
1,225284,05/05/2022
1,318928,11/12/2022
1,141971,16/09/2021
1,301742,08/11/2022
1,159311,08/11/2021
1,298334,31/10/2022
1,316426,05/12/2022
1,242874,15/06/2022
1,146342,02/10/2021
1,185270,20/01/2022
1,289434,06/10/2022
1,307898,21/11/2022
1,307502,21/11/2022
1,169868,07/12/2021
1,160889,11/11/2021
1,211164,30/03/2022
1,243601,17/06/2022
1,311231,24/11/2022
1,228430,11/05/2022
1,225611,06/05/2022
1,198492,01/03/2022
1,159958,09/11/2021
1,195568,18/02/2022
1,276084,05/09/2022
1,253437,11/07/2022
1,336781,25/01/2023
1,214385,08/04/2022
1,330753,10/01/2023
1,337408,26/01/2023
1,213092,05/04/2022
1,187731,27/01/2022
1,327518,02/01/2023
1,165615,25/11/2021
1,163968,22/11/2021
1,163572,22/11/2021
1,338418,30/01/2023
1,338022,30/01/2023
1,270480,22/08/2022
1,266087,10/08/2022
1,293004,17/10/2022
1,218757,20/04/2022
1,141373,15/09/2021
1,218361,20/04/2022
1,250044,04/07/2022
1,161852,16/11/2021
1,144007,23/09/2021
1,274023,30/08/2022
1,225216,05/05/2022
1,162306,17/11/2021
1,333574,17/01/2023
1,241129,10/06/2022
1,262949,02/08/2022
1,247133,24/06/2022
1,244448,19/06/2022
1,275339,03/09/2022
1,184671,19/01/2022
1,158100,03/11/2021
1,271565,24/08/2022
1,278365,10/09/2022
1,278975,12/09/2022
1,223684,02/05/2022
1,320685,14/12/2022
1,165907,25/11/2021
1,171210,10/12/2021
1,304942,16/11/2022
1,307434,21/11/2022
1,338710,30/01/2023
1,343884,10/02/2023
1,208994,25/03/2022
1,338314,30/01/2023
1,305338,16/11/2022
1,160821,11/11/2021
1,306315,18/11/2022
1,281638,19/09/2022
1,293296,17/10/2022
1,330104,09/01/2023
1,311559,24/11/2022
1,311163,24/11/2022
1,244802,20/06/2022
1,205235,17/03/2022
1,159890,09/11/2021
1,280768,15/09/2022
1,299813,03/11/2022
1,191850,08/02/2022
1,302885,10/11/2022
1,289923,07/10/2022
1,279267,12/09/2022
1,181013,09/01/2022
1,223976,02/05/2022
1,320977,14/12/2022
1,214038,07/04/2022
1,147784,07/10/2021
1,147417,06/10/2021
1,211388,30/03/2022
1,189684,02/02/2022
1,230857,17/05/2022
1,330396,09/01/2023
1,304363,15/11/2022
1,168028,01/12/2021
1,150171,14/10/2021
1,311455,24/11/2022
1,146708,04/10/2021
1,281060,15/09/2022
1,224822,04/05/2022
1,305916,17/11/2022
1,277877,09/09/2022
1,184603,19/01/2022
1,292794,14/10/2022
1,323541,20/12/2022
1,311840,25/11/2022
1,292845,15/10/2022
1,261910,30/07/2022
1,166612,26/11/2021
1,345535,14/02/2023
1,189976,02/02/2022
1,305270,16/11/2022
1,304874,16/11/2022
1,217324,19/04/2022
1,341506,06/02/2023
1,304655,15/11/2022
1,271125,23/08/2022
1,235853,27/05/2022
1,310109,23/11/2022
1,254967,14/07/2022
1,212446,04/04/2022
1,213403,06/04/2022
1,144744,27/09/2021
1,221329,26/04/2022
1,251646,06/07/2022
1,339824,01/02/2023
1,347714,21/02/2023
1,178181,29/12/2021
1,261663,28/07/2022
1,223908,02/05/2022
1,296904,26/10/2022
1,345827,14/02/2023
1,320909,14/12/2022
1,320513,14/12/2022
1,235081,25/05/2022
1,213970,07/04/2022
1,298686,01/11/2022
1,324750,23/12/2022
1,306143,18/11/2022
1,147349,06/10/2021
1,325076,26/12/2022
1,315248,01/12/2022
1,290879,11/10/2022
1,245026,20/06/2022
1,244630,20/06/2022
1,205459,17/03/2022
1,300037,03/11/2022
1,277809,09/09/2022
1,186091,24/01/2022
1,298978,01/11/2022
1,308606,22/11/2022
1,325368,26/12/2022
1,177635,28/12/2021
1,292936,16/10/2022
1,313436,28/11/2022
1,240652,09/06/2022
1,213335,06/04/2022
1,176675,27/12/2021
1,254334,13/07/2022
1,339756,01/02/2023
1,347400,20/02/2023
1,217548,19/04/2022
1,198854,02/03/2022
1,297189,27/10/2022
1,189522,01/02/2022
1,274200,31/08/2022
1,325788,27/12/2022
1,256296,18/07/2022
1,295581,24/10/2022
1,327198,30/12/2022
1,297732,28/10/2022
1,248379,28/06/2022
1,316720,06/12/2022
1,240944,09/06/2022
1,204818,16/03/2022
1,280247,14/09/2022
1,227703,10/05/2022
1,300598,05/11/2022
1,292268,13/10/2022
1,340048,01/02/2023
1,154145,23/10/2021
1,304046,14/11/2022
1,297481,27/10/2022
1,274492,31/08/2022
1,298910,01/11/2022
1,148885,11/10/2021
1,349198,23/02/2023
1,295873,24/10/2022
1,334936,20/01/2023
1,317012,06/12/2022
1,316616,06/12/2022
1,209675,26/03/2022
1,280539,14/09/2022
1,152854,20/10/2021
1,313368,28/11/2022
1,339441,31/01/2023
1,339045,31/01/2023
1,200126,05/03/2022
1,186315,24/01/2022
1,219685,22/04/2022
1,204288,15/03/2022
1,174194,17/12/2021
1,332659,16/01/2023
1,333055,16/01/2023
1,199669,03/03/2022
1,325720,27/12/2022
1,177463,28/12/2021
1,199273,03/03/2022
1,149745,13/10/2021
1,244294,18/06/2022
1,295069,20/10/2022
1,242265,14/06/2022
1,287099,30/09/2022
1,240876,09/06/2022
1,152657,19/10/2021
1,234589,24/05/2022
1,210823,29/03/2022
1,318450,09/12/2022
1,185997,23/01/2022
1,195481,17/02/2022
1,276798,06/09/2022
1,199078,02/03/2022
1,326012,27/12/2022
1,247919,27/06/2022
1,258133,21/07/2022
1,257737,21/07/2022
1,147949,08/10/2021
1,347271,19/02/2023
1,234485,24/05/2022
1,270046,20/08/2022
1,203234,14/03/2022
1,314109,29/11/2022
1,313713,29/11/2022
1,320260,13/12/2022
1,173322,15/12/2021
1,319864,13/12/2022
1,250958,05/07/2022
1,248211,27/06/2022
1,247815,27/06/2022
1,318868,11/12/2022
1,332987,16/01/2023
1,184406,18/01/2022
1,168873,03/12/2021
1,245639,21/06/2022
1,245243,21/06/2022
1,267687,15/08/2022
1,340237,02/02/2023
1,340920,03/02/2023
1,216297,13/04/2022
1,203526,14/03/2022
1,307838,21/11/2022
1,194158,14/02/2022
1,172083,13/12/2021
1,348362,22/02/2023
1,251250,05/07/2022
1,250854,05/07/2022
1,141178,14/09/2021
1,331021,11/01/2023
1,346894,17/02/2023
1,240225,08/06/2022
1,246627,23/06/2022
1,143172,20/09/2021
1,257113,20/07/2022
1,216193,13/04/2022
1,308130,21/11/2022
1,176398,23/12/2021
1,214714,11/04/2022
1,269978,20/08/2022
1,231261,17/05/2022
1,291491,12/10/2022
1,291887,12/10/2022
1,241626,13/06/2022
1,296514,25/10/2022
1,196010,21/02/2022
1,250380,04/07/2022
1,331313,11/01/2023
1,279672,13/09/2022
1,155779,26/10/2021
1,156175,26/10/2021
1,233761,23/05/2022
1,315666,02/12/2022
1,275505,05/09/2022
1,301455,08/11/2022
1,198145,28/02/2022
1,148093,09/10/2021
1,241918,13/06/2022
1,342648,08/02/2023
1,196302,21/02/2022
1,323913,21/12/2022
1,335861,24/01/2023
1,250672,04/07/2022
1,216758,18/04/2022
1,250786,05/07/2022
1,201382,09/03/2022
1,264214,04/08/2022
1,141110,14/09/2021
1,341895,07/02/2023
1,160264,10/11/2021
1,275797,05/09/2022
1,315562,02/12/2022
1,243283,16/06/2022
1,151043,16/10/2021
1,246559,23/06/2022
1,279207,12/09/2022
1,257045,20/07/2022
1,340461,02/02/2023
1,344741,13/02/2023
1,334459,19/01/2023
1,346307,15/02/2023
1,327913,03/01/2023
1,288565,05/10/2022
1,344116,10/02/2023
1,209226,25/03/2022
1,342940,08/02/2023
1,220143,23/04/2022
1,179075,04/01/2022
1,219747,23/04/2022
1,175406,21/12/2021
1,310805,23/11/2022
1,291423,12/10/2022
1,259733,25/07/2022
1,156477,27/10/2021
1,296050,25/10/2022
1,233053,21/05/2022
1,232657,21/05/2022
1,208552,24/03/2022
1,331245,11/01/2023
1,279604,13/09/2022
1,206341,19/03/2022
1,322464,19/12/2022
1,233693,23/05/2022
